"Année","Entité administrative","Type de production","Filière de production","Filière détaillée","Valeur","Unite"
"2013","TOURTOUR (83)","Electricité","Filières EnR et autres","Toutes","11.5","MWh PCI"
"2013","TOURTOUR (83)","Thermique","Filières EnR et autres","Toutes","1355.3","MWh PCI"
"2013","TOURVES (83)","Electricité","Filières EnR et autres","Toutes","348.5","MWh PCI"
"2013","TOURVES (83)","Thermique","Filières EnR et autres","Toutes","5554.2","MWh PCI"
"2013","TRANS-EN-PROVENCE (83)","Electricité","Filières EnR et autres","Toutes","2954.6","MWh PCI"
"2013","TRANS-EN-PROVENCE (83)","Thermique","Filières EnR et autres","Toutes","5331.3","MWh PCI"
"2013","TRAVAILLAN (84)","Electricité","Filières EnR et autres","Toutes","23.4","MWh PCI"
"2013","TRAVAILLAN (84)","Thermique","Filières EnR et autres","Toutes","869.8","MWh PCI"
"2013","TRESCLÉOUX (05)","Electricité","Filières EnR et autres","Toutes","17.6","MWh PCI"
"2013","TRESCLÉOUX (05)","Thermique","Filières EnR et autres","Toutes","783.1","MWh PCI"
"2013","TRETS (13)","Electricité","Filières EnR et autres","Toutes","1216.8","MWh PCI"
"2013","TRETS (13)","Thermique","Filières EnR et autres","Toutes","10156.8","MWh PCI"
"2013","TRIGANCE (83)","Electricité","Filières EnR et autres","Toutes","3.6","MWh PCI"
"2013","TRIGANCE (83)","Thermique","Filières EnR et autres","Toutes","594.0","MWh PCI"
"2013","TURRIERS (04)","Electricité","Filières EnR et autres","Toutes","468.5","MWh PCI"
"2013","TURRIERS (04)","Thermique","Filières EnR et autres","Toutes","868.4","MWh PCI"
"2013","Ubaye-Serre-Ponçon (04)","Electricité","Filières EnR et autres","Toutes","162.3","MWh PCI"
"2013","Ubaye-Serre-Ponçon (04)","Thermique","Filières EnR et autres","Toutes","35.0","MWh PCI"
"2013","UBRAYE (04)","Electricité","Filières EnR et autres","Toutes","6.1","MWh PCI"
"2013","UBRAYE (04)","Thermique","Filières EnR et autres","Toutes","777.4","MWh PCI"
"2013","UCHAUX (84)","Electricité","Filières EnR et autres","Toutes","276.3","MWh PCI"
"2013","UCHAUX (84)","Thermique","Filières EnR et autres","Toutes","2019.0","MWh PCI"
"2013","UPAIX (05)","Electricité","Filières EnR et autres","Toutes","6.0","MWh PCI"
"2013","UPAIX (05)","Thermique","Filières EnR et autres","Toutes","1046.9","MWh PCI"
"2013","UTELLE (06)","Electricité","Filières EnR et autres","Toutes","7790.8","MWh PCI"
"2013","UTELLE (06)","Thermique","Filières EnR et autres","Toutes","2298.6","MWh PCI"
"2013","UVERNET-FOURS (04)","Electricité","Filières EnR et autres","Toutes","72.2","MWh PCI"
"2013","UVERNET-FOURS (04)","Thermique","Filières EnR et autres","Toutes","2474.5","MWh PCI"
"2013","VACHÈRES (04)","Electricité","Filières EnR et autres","Toutes","15.4","MWh PCI"
"2013","VACHÈRES (04)","Thermique","Filières EnR et autres","Toutes","681.7","MWh PCI"
"2013","VACQUEYRAS (84)","Electricité","Filières EnR et autres","Toutes","26.6","MWh PCI"
"2013","VACQUEYRAS (84)","Thermique","Filières EnR et autres","Toutes","1205.3","MWh PCI"
"2013","VAISON-LA-ROMAINE (84)","Electricité","Filières EnR et autres","Toutes","145.8","MWh PCI"
"2013","VAISON-LA-ROMAINE (84)","Thermique","Filières EnR et autres","Toutes","6071.6","MWh PCI"
"2013","VALAVOIRE (04)","Electricité","Filières EnR et autres","Toutes","20.2","MWh PCI"
"2013","VALAVOIRE (04)","Thermique","Filières EnR et autres","Toutes","595.0","MWh PCI"
"2013","VALBELLE (04)","Electricité","Filières EnR et autres","Toutes","16.1","MWh PCI"
"2013","VALBELLE (04)","Thermique","Filières EnR et autres","Toutes","550.9","MWh PCI"
"2013","VALBONNE (06)","Electricité","Filières EnR et autres","Toutes","1652.7","MWh PCI"
"2013","VALBONNE (06)","Thermique","Filières EnR et autres","Toutes","6502.9","MWh PCI"
"2013","VAL BUËCH - MEOUGE (05)","Electricité","Filières EnR et autres","Toutes","2156.0","MWh PCI"
"2013","VAL BUËCH - MEOUGE (05)","Thermique","Filières EnR et autres","Toutes","66.4","MWh PCI"
"2013","VALDEBLORE (06)","Electricité","Filières EnR et autres","Toutes","23.0","MWh PCI"
"2013","VALDEBLORE (06)","Thermique","Filières EnR et autres","Toutes","4944.6","MWh PCI"
"2013","VAL-DE-CHALVAGNE (04)","Electricité","Filières EnR et autres","Toutes","7.1","MWh PCI"
"2013","VAL-DE-CHALVAGNE (04)","Thermique","Filières EnR et autres","Toutes","478.9","MWh PCI"
"2013","VALDEROURE (06)","Electricité","Filières EnR et autres","Toutes","2252.0","MWh PCI"
"2013","VALDEROURE (06)","Thermique","Filières EnR et autres","Toutes","1615.0","MWh PCI"
"2013","VAL-DES-PRÉS (05)","Electricité","Filières EnR et autres","Toutes","47.9","MWh PCI"
"2013","VAL-DES-PRÉS (05)","Thermique","Filières EnR et autres","Toutes","1805.9","MWh PCI"
"2013","VAL D'ORONAYE (04)","Electricité","Filières EnR et autres","Toutes","1022.1","MWh PCI"
"2013","VAL D'ORONAYE (04)","Thermique","Filières EnR et autres","Toutes","10.4","MWh PCI"
"2013","VALDOULE (05)","Electricité","Filières EnR et autres","Toutes","96.7","MWh PCI"
"2013","VALDOULE (05)","Thermique","Filières EnR et autres","Toutes","1275.9","MWh PCI"
"2013","VALENSOLE (04)","Electricité","Filières EnR et autres","Toutes","18301.8","MWh PCI"
"2013","VALENSOLE (04)","Thermique","Filières EnR et autres","Toutes","4037.8","MWh PCI"
"2013","VALERNES (04)","Thermique","Filières EnR et autres","Toutes","457.2","MWh PCI"
"2013","VALLAURIS (06)","Electricité","Filières EnR et autres","Toutes","1984.2","MWh PCI"
"2013","VALLAURIS (06)","Thermique","Filières EnR et autres","Toutes","8849.6","MWh PCI"
"2013","VALLOUISE-PELVOUX (05)","Electricité","Filières EnR et autres","Toutes","19.9","MWh PCI"
"2013","VALLOUISE-PELVOUX (05)","Thermique","Filières EnR et autres","Toutes","153.4","MWh PCI"
"2013","VALRÉAS  (84)","Electricité","Filières EnR et autres","Toutes","366.6","MWh PCI"
"2013","VALRÉAS  (84)","Thermique","Filières EnR et autres","Toutes","7847.7","MWh PCI"
"2013","VALSERRES (05)","Electricité","Filières EnR et autres","Toutes","8.8","MWh PCI"
"2013","VALSERRES (05)","Thermique","Filières EnR et autres","Toutes","418.8","MWh PCI"
"2013","VARAGES (83)","Electricité","Filières EnR et autres","Toutes","14207.0","MWh PCI"
"2013","VARAGES (83)","Thermique","Filières EnR et autres","Toutes","1779.1","MWh PCI"
"2013","VARS (05)","Electricité","Filières EnR et autres","Toutes","13.2","MWh PCI"
"2013","VARS (05)","Thermique","Filières EnR et autres","Toutes","2157.6","MWh PCI"
"2013","VAUGINES (84)","Electricité","Filières EnR et autres","Toutes","9.7","MWh PCI"
"2013","VAUGINES (84)","Thermique","Filières EnR et autres","Toutes","802.6","MWh PCI"
"2013","VAUMEILH (04)","Electricité","Filières EnR et autres","Toutes","1340.6","MWh PCI"
"2013","VAUMEILH (04)","Thermique","Filières EnR et autres","Toutes","666.0","MWh PCI"
"2013","VAUVENARGUES (13)","Electricité","Filières EnR et autres","Toutes","20.0","MWh PCI"
"2013","VAUVENARGUES (13)","Thermique","Filières EnR et autres","Toutes","1149.3","MWh PCI"
"2013","VEDÈNE (84)","Electricité","Filières EnR et autres","Toutes","72212.6","MWh PCI"
"2013","VEDÈNE (84)","Thermique","Filières EnR et autres","Toutes","5977.5","MWh PCI"
"2013","VELAUX (13)","Electricité","Filières EnR et autres","Toutes","519.7","MWh PCI"
"2013","VELAUX (13)","Thermique","Filières EnR et autres","Toutes","6880.3","MWh PCI"
"2013","VELLERON (84)","Electricité","Filières EnR et autres","Toutes","204.5","MWh PCI"
"2013","VELLERON (84)","Thermique","Filières EnR et autres","Toutes","2783.5","MWh PCI"
"2013","VENANSON (06)","Electricité","Filières EnR et autres","Toutes","34.7","MWh PCI"
"2013","VENANSON (06)","Thermique","Filières EnR et autres","Toutes","629.6","MWh PCI"
"2013","VENASQUE (84)","Electricité","Filières EnR et autres","Toutes","158.7","MWh PCI"
"2013","VENASQUE (84)","Thermique","Filières EnR et autres","Toutes","1236.3","MWh PCI"
"2013","VENCE (06)","Electricité","Filières EnR et autres","Toutes","364.2","MWh PCI"
"2013","VENCE (06)","Thermique","Filières EnR et autres","Toutes","10672.9","MWh PCI"
"2013","VENELLES (13)","Electricité","Filières EnR et autres","Toutes","1431.1","MWh PCI"
"2013","VENELLES (13)","Thermique","Filières EnR et autres","Toutes","6026.7","MWh PCI"
"2013","VENTABREN (13)","Electricité","Filières EnR et autres","Toutes","301.0","MWh PCI"
"2013","VENTABREN (13)","Thermique","Filières EnR et autres","Toutes","5119.8","MWh PCI"
"2013","VENTAVON (05)","Electricité","Filières EnR et autres","Toutes","141.7","MWh PCI"
"2013","VENTAVON (05)","Thermique","Filières EnR et autres","Toutes","1490.5","MWh PCI"
"2013","VENTEROL (04)","Electricité","Filières EnR et autres","Toutes","7.0","MWh PCI"
"2013","VENTEROL (04)","Thermique","Filières EnR et autres","Toutes","1061.2","MWh PCI"
"2013","VERDACHES (04)","Thermique","Filières EnR et autres","Toutes","327.3","MWh PCI"
"2013","VERGONS (04)","Electricité","Filières EnR et autres","Toutes","2.5","MWh PCI"
"2013","VERGONS (04)","Thermique","Filières EnR et autres","Toutes","680.5","MWh PCI"
"2013","VÉRIGNON (83)","Thermique","Filières EnR et autres","Toutes","45.1","MWh PCI"
"2013","VERNÈGUES (13)","Electricité","Filières EnR et autres","Toutes","163.0","MWh PCI"
"2013","VERNÈGUES (13)","Thermique","Filières EnR et autres","Toutes","1767.4","MWh PCI"
"2013","VERQUIÈRES (13)","Electricité","Filières EnR et autres","Toutes","290.4","MWh PCI"
"2013","VERQUIÈRES (13)","Thermique","Filières EnR et autres","Toutes","708.1","MWh PCI"
"2013","VEYNES (05)","Electricité","Filières EnR et autres","Toutes","556.8","MWh PCI"
"2013","VEYNES (05)","Thermique","Filières EnR et autres","Toutes","5612.5","MWh PCI"
"2013","VIDAUBAN (83)","Electricité","Filières EnR et autres","Toutes","612.7","MWh PCI"
"2013","VIDAUBAN (83)","Thermique","Filières EnR et autres","Toutes","8350.0","MWh PCI"
"2013","VIENS (84)","Electricité","Filières EnR et autres","Toutes","46.1","MWh PCI"
"2013","VIENS (84)","Thermique","Filières EnR et autres","Toutes","1561.7","MWh PCI"
"2013","VILLAR-D'ARÊNE (05)","Electricité","Filières EnR et autres","Toutes","95241.2","MWh PCI"
"2013","VILLAR-D'ARÊNE (05)","Thermique","Filières EnR et autres","Toutes","1506.8","MWh PCI"
"2013","VILLAR-LOUBIÈRE (05)","Thermique","Filières EnR et autres","Toutes","327.2","MWh PCI"
"2013","VILLARS (84)","Electricité","Filières EnR et autres","Toutes","31.5","MWh PCI"
"2013","VILLARS (84)","Thermique","Filières EnR et autres","Toutes","1746.2","MWh PCI"
"2013","VILLAR-SAINT-PANCRACE (05)","Electricité","Filières EnR et autres","Toutes","40.9","MWh PCI"
"2013","VILLAR-SAINT-PANCRACE (05)","Thermique","Filières EnR et autres","Toutes","3539.2","MWh PCI"
"2013","VILLARS-COLMARS (04)","Thermique","Filières EnR et autres","Toutes","2334.5","MWh PCI"
"2013","VILLARS-SUR-VAR (06)","Electricité","Filières EnR et autres","Toutes","24.6","MWh PCI"
"2013","VILLARS-SUR-VAR (06)","Thermique","Filières EnR et autres","Toutes","753.9","MWh PCI"
"2013","VILLECROZE (83)","Electricité","Filières EnR et autres","Toutes","33.1","MWh PCI"
"2013","VILLECROZE (83)","Thermique","Filières EnR et autres","Toutes","2233.5","MWh PCI"
"2013","VILLEDIEU (84)","Electricité","Filières EnR et autres","Toutes","17.5","MWh PCI"
"2013","VILLEDIEU (84)","Thermique","Filières EnR et autres","Toutes","1042.1","MWh PCI"
"2013","VILLEFRANCHE-SUR-MER (06)","Electricité","Filières EnR et autres","Toutes","13.1","MWh PCI"
"2013","VILLEFRANCHE-SUR-MER (06)","Thermique","Filières EnR et autres","Toutes","1722.7","MWh PCI"
"2013","VILLELAURE (84)","Electricité","Filières EnR et autres","Toutes","966.6","MWh PCI"
"2013","VILLELAURE (84)","Thermique","Filières EnR et autres","Toutes","2388.2","MWh PCI"
"2013","VILLEMUS (04)","Electricité","Filières EnR et autres","Toutes","38.4","MWh PCI"
"2013","VILLEMUS (04)","Thermique","Filières EnR et autres","Toutes","336.6","MWh PCI"
"2013","VILLENEUVE (04)","Electricité","Filières EnR et autres","Toutes","116189.3","MWh PCI"
"2013","VILLENEUVE (04)","Thermique","Filières EnR et autres","Toutes","4259.3","MWh PCI"
"2013","VILLENEUVE-D'ENTRAUNES (06)","Electricité","Filières EnR et autres","Toutes","9.5","MWh PCI"
"2013","VILLENEUVE-D'ENTRAUNES (06)","Thermique","Filières EnR et autres","Toutes","376.9","MWh PCI"
"2013","VILLENEUVE-LOUBET (06)","Electricité","Filières EnR et autres","Toutes","767.1","MWh PCI"
"2013","VILLENEUVE-LOUBET (06)","Thermique","Filières EnR et autres","Toutes","4597.6","MWh PCI"
"2013","VILLES-SUR-AUZON (84)","Electricité","Filières EnR et autres","Toutes","36.7","MWh PCI"
"2013","VILLES-SUR-AUZON (84)","Thermique","Filières EnR et autres","Toutes","2392.2","MWh PCI"
"2013","VINON-SUR-VERDON (83)","Electricité","Filières EnR et autres","Toutes","97146.4","MWh PCI"
"2013","VINON-SUR-VERDON (83)","Thermique","Filières EnR et autres","Toutes","3917.3","MWh PCI"
"2013","VINS-SUR-CARAMY (83)","Electricité","Filières EnR et autres","Toutes","39.6","MWh PCI"
"2013","VINS-SUR-CARAMY (83)","Thermique","Filières EnR et autres","Toutes","1076.5","MWh PCI"
"2013","VIOLÈS (84)","Electricité","Filières EnR et autres","Toutes","372.0","MWh PCI"
"2013","VIOLÈS (84)","Thermique","Filières EnR et autres","Toutes","25265.1","MWh PCI"
"2013","VISAN (84)","Electricité","Filières EnR et autres","Toutes","50.5","MWh PCI"
"2013","VISAN (84)","Thermique","Filières EnR et autres","Toutes","2405.6","MWh PCI"
"2013","VITROLLES (05)","Electricité","Filières EnR et autres","Toutes","9.8","MWh PCI"
"2013","VITROLLES (05)","Thermique","Filières EnR et autres","Toutes","449.2","MWh PCI"
"2013","VITROLLES (13)","Electricité","Filières EnR et autres","Toutes","13906.0","MWh PCI"
"2013","VITROLLES (13)","Thermique","Filières EnR et autres","Toutes","23588.9","MWh PCI"
"2013","VITROLLES-EN-LUBÉRON (84)","Electricité","Filières EnR et autres","Toutes","3.4","MWh PCI"
"2013","VITROLLES-EN-LUBÉRON (84)","Thermique","Filières EnR et autres","Toutes","376.9","MWh PCI"
"2013","VOLONNE (04)","Electricité","Filières EnR et autres","Toutes","71.1","MWh PCI"
"2013","VOLONNE (04)","Thermique","Filières EnR et autres","Toutes","1775.9","MWh PCI"
"2013","VOLX (04)","Electricité","Filières EnR et autres","Toutes","541.9","MWh PCI"
"2013","VOLX (04)","Thermique","Filières EnR et autres","Toutes","2122.9","MWh PCI"
"2014","ABRIÈS (05)","Electricité","Filières EnR et autres","Toutes","3.8","MWh PCI"
"2014","ABRIÈS (05)","Thermique","Filières EnR et autres","Toutes","1205.6","MWh PCI"
"2014","AIGLUN (04)","Electricité","Filières EnR et autres","Toutes","453.0","MWh PCI"
"2014","AIGLUN (04)","Thermique","Filières EnR et autres","Toutes","2167.6","MWh PCI"
"2014","AIGLUN (06)","Thermique","Filières EnR et autres","Toutes","270.1","MWh PCI"
"2014","AIGUILLES (05)","Electricité","Filières EnR et autres","Toutes","6418.0","MWh PCI"
"2014","AIGUILLES (05)","Thermique","Filières EnR et autres","Toutes","1024.2","MWh PCI"
"2014","AIGUINES (83)","Thermique","Filières EnR et autres","Toutes","645.7","MWh PCI"
"2014","AIX-EN-PROVENCE (13)","Electricité","Filières EnR et autres","Toutes","44798.2","MWh PCI"
"2014","AIX-EN-PROVENCE (13)","Thermique","Filières EnR et autres","Toutes","141616.9","MWh PCI"
"2014","ALLAUCH (13)","Electricité","Filières EnR et autres","Toutes","729.8","MWh PCI"
"2014","ALLAUCH (13)","Thermique","Filières EnR et autres","Toutes","11912.1","MWh PCI"
"2014","ALLEINS (13)","Electricité","Filières EnR et autres","Toutes","149.4","MWh PCI"
"2014","ALLEINS (13)","Thermique","Filières EnR et autres","Toutes","1871.1","MWh PCI"
"2014","ALLEMAGNE-EN-PROVENCE (04)","Electricité","Filières EnR et autres","Toutes","61.3","MWh PCI"
"2014","ALLEMAGNE-EN-PROVENCE (04)","Thermique","Filières EnR et autres","Toutes","898.2","MWh PCI"
"2014","ALLONS (04)","Electricité","Filières EnR et autres","Toutes","13.5","MWh PCI"
"2014","ALLONS (04)","Thermique","Filières EnR et autres","Toutes","378.7","MWh PCI"
"2014","ALLOS (04)","Electricité","Filières EnR et autres","Toutes","897.9","MWh PCI"
"2014","ALLOS (04)","Thermique","Filières EnR et autres","Toutes","4719.5","MWh PCI"
"2014","ALTHEN-DES-PALUDS (84)","Electricité","Filières EnR et autres","Toutes","505.4","MWh PCI"
"2014","ALTHEN-DES-PALUDS (84)","Thermique","Filières EnR et autres","Toutes","1958.0","MWh PCI"
"2014","AMIRAT (06)","Electricité","Filières EnR et autres","Toutes","3.9","MWh PCI"
"2014","AMIRAT (06)","Thermique","Filières EnR et autres","Toutes","112.0","MWh PCI"
"2014","AMPUS (83)","Electricité","Filières EnR et autres","Toutes","43.1","MWh PCI"
"2014","AMPUS (83)","Thermique","Filières EnR et autres","Toutes","1630.2","MWh PCI"
"2014","ANCELLE (05)","Electricité","Filières EnR et autres","Toutes","131.9","MWh PCI"
"2014","ANCELLE (05)","Thermique","Filières EnR et autres","Toutes","4427.6","MWh PCI"
"2014","ANDON (06)","Electricité","Filières EnR et autres","Toutes","11.7","MWh PCI"
"2014","ANDON (06)","Thermique","Filières EnR et autres","Toutes","1418.7","MWh PCI"
"2014","ANGLES (04)","Electricité","Filières EnR et autres","Toutes","2.5","MWh PCI"
"2014","ANGLES (04)","Thermique","Filières EnR et autres","Toutes","312.1","MWh PCI"
"2014","ANNOT (04)","Electricité","Filières EnR et autres","Toutes","11096.1","MWh PCI"
"2014","ANNOT (04)","Thermique","Filières EnR et autres","Toutes","1754.9","MWh PCI"
"2014","ANSOUIS (84)","Electricité","Filières EnR et autres","Toutes","82.8","MWh PCI"
"2014","ANSOUIS (84)","Thermique","Filières EnR et autres","Toutes","1173.9","MWh PCI"
"2014","ANTIBES (06)","Electricité","Filières EnR et autres","Toutes","56790.9","MWh PCI"
"2014","ANTIBES (06)","Thermique","Filières EnR et autres","Toutes","17402.4","MWh PCI"
"2014","APT (84)","Electricité","Filières EnR et autres","Toutes","1166.9","MWh PCI"
"2014","APT (84)","Thermique","Filières EnR et autres","Toutes","7269.5","MWh PCI"
"2014","ARCHAIL (04)","Thermique","Filières EnR et autres","Toutes","34.3","MWh PCI"
"2014","ARLES (13)","Electricité","Filières EnR et autres","Toutes","46971.8","MWh PCI"
"2014","ARLES (13)","Thermique","Filières EnR et autres","Toutes","62879.3","MWh PCI"
"2014","ARTIGNOSC-SUR-VERDON (83)","Electricité","Filières EnR et autres","Toutes","27.0","MWh PCI"
"2014","ARTIGNOSC-SUR-VERDON (83)","Thermique","Filières EnR et autres","Toutes","649.7","MWh PCI"
"2014","ARTIGUES (83)","Electricité","Filières EnR et autres","Toutes","7.9","MWh PCI"
"2014","ARTIGUES (83)","Thermique","Filières EnR et autres","Toutes","400.7","MWh PCI"
"2014","ARVIEUX (05)","Electricité","Filières EnR et autres","Toutes","2.2","MWh PCI"
"2014","ARVIEUX (05)","Thermique","Filières EnR et autres","Toutes","2262.7","MWh PCI"
"2014","ASCROS (06)","Electricité","Filières EnR et autres","Toutes","18.7","MWh PCI"
"2014","ASCROS (06)","Thermique","Filières EnR et autres","Toutes","565.2","MWh PCI"
"2014","ASPREMONT (05)","Electricité","Filières EnR et autres","Toutes","608.4","MWh PCI"
"2014","ASPREMONT (05)","Thermique","Filières EnR et autres","Toutes","986.0","MWh PCI"
"2014","ASPREMONT (06)","Electricité","Filières EnR et autres","Toutes","166.0","MWh PCI"
"2014","ASPREMONT (06)","Thermique","Filières EnR et autres","Toutes","2151.7","MWh PCI"
"2014","ASPRES-LÈS-CORPS (05)","Thermique","Filières EnR et autres","Toutes","425.4","MWh PCI"
"2014","ASPRES-SUR-BUËCH (05)","Electricité","Filières EnR et autres","Toutes","155.4","MWh PCI"
"2014","ASPRES-SUR-BUËCH (05)","Thermique","Filières EnR et autres","Toutes","2387.0","MWh PCI"
"2014","AUBAGNE (13)","Electricité","Filières EnR et autres","Toutes","5774.5","MWh PCI"
"2014","AUBAGNE (13)","Thermique","Filières EnR et autres","Toutes","18933.6","MWh PCI"
"2014","AUBENAS-LES-ALPES (04)","Electricité","Filières EnR et autres","Toutes","31.7","MWh PCI"
