"Année","Entité administrative","Activité","Energie","Variable","Valeur","Unite"
"2014","CHÂTEAURENARD (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","CHÂTEAURENARD (13)","Tous secteurs","Toutes énergies","conso","25708.9","tep"
"2014","CHÂTEAUROUX-LES-ALPES (05)","Tous secteurs","Toutes énergies","conso","4047.5","tep"
"2014","CHÂTEAUVERT (83)","Tous secteurs","Toutes énergies","conso","504.9","tep"
"2014","CHÂTEAUVIEUX (05)","Tous secteurs","Toutes énergies","conso","1416.3","tep"
"2014","CHÂTEAUVIEUX (83)","Tous secteurs","Toutes énergies","conso","202.8","tep"
"2014","CHÂTEAU-VILLE-VIEILLE (05)","Tous secteurs","Toutes énergies","conso","1667.0","tep"
"2014","CHAUDON-NORANTE (04)","Tous secteurs","Toutes énergies","conso","1134.3","tep"
"2014","CHEVAL-BLANC (84)","Tous secteurs","Toutes énergies","conso","5324.5","tep"
"2014","CHORGES (05)","Tous secteurs","Toutes énergies","conso","6391.1","tep"
"2014","CIPIÈRES (06)","Tous secteurs","Toutes énergies","conso","843.1","tep"
"2014","CLAMENSANE (04)","Tous secteurs","Toutes énergies","conso","369.4","tep"
"2014","CLANS (06)","Tous secteurs","Toutes énergies","conso","921.2","tep"
"2014","CLARET (04)","Tous secteurs","Toutes énergies","conso","561.7","tep"
"2014","CLAVIERS (83)","Tous secteurs","Toutes énergies","conso","608.8","tep"
"2014","CLUMANC (04)","Tous secteurs","Toutes énergies","conso","247.8","tep"
"2014","COARAZE (06)","Tous secteurs","Toutes énergies","conso","465.1","tep"
"2014","COGOLIN (83)","Tous secteurs","Toutes énergies","conso","16582.7","tep"
"2014","COLLOBRIÈRES (83)","Tous secteurs","Toutes énergies","conso","5428.3","tep"
"2014","COLLONGUES (06)","Tous secteurs","Toutes énergies","conso","89.3","tep"
"2014","COLMARS (04)","Tous secteurs","Toutes énergies","conso","2584.7","tep"
"2014","COLOMARS (06)","Tous secteurs","Toutes énergies","conso","5646.7","tep"
"2014","COMPS-SUR-ARTUBY (83)","Tous secteurs","Toutes énergies","conso","850.3","tep"
"2014","CONSÉGUDES (06)","Tous secteurs","Toutes énergies","conso","91.5","tep"
"2014","CONTES (06)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","CONTES (06)","Tous secteurs","Toutes énergies","conso","10302.2","tep"
"2014","CORBIÈRES (04)","Tous secteurs","Toutes énergies","conso","4333.2","tep"
"2014","CORNILLON-CONFOUX (13)","Tous secteurs","Toutes énergies","conso","1394.9","tep"
"2014","CORRENS (83)","Tous secteurs","Toutes énergies","conso","1218.7","tep"
"2014","COTIGNAC (83)","Tous secteurs","Toutes énergies","conso","3008.3","tep"
"2014","COUDOUX (13)","Tous secteurs","Toutes énergies","conso","12090.3","tep"
"2014","COURMES (06)","Tous secteurs","Toutes énergies","conso","643.6","tep"
"2014","COURSEGOULES (06)","Tous secteurs","Toutes énergies","conso","761.5","tep"
"2014","COURTHÉZON (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","COURTHÉZON (84)","Tous secteurs","Toutes énergies","conso","29107.1","tep"
"2014","CRESTET (84)","Tous secteurs","Toutes énergies","conso","768.7","tep"
"2014","CRÉVOUX (05)","Tous secteurs","Toutes énergies","conso","681.1","tep"
"2014","CRILLON-LE-BRAVE (84)","Tous secteurs","Toutes énergies","conso","816.1","tep"
"2014","CROTS (05)","Tous secteurs","Toutes énergies","conso","3186.1","tep"
"2014","CRUIS (04)","Tous secteurs","Toutes énergies","conso","936.8","tep"
"2014","CUCURON (84)","Tous secteurs","Toutes énergies","conso","2039.6","tep"
"2014","CUÉBRIS (06)","Tous secteurs","Toutes énergies","conso","131.1","tep"
"2014","CUERS (83)","Tous secteurs","Toutes énergies","conso","26876.3","tep"
"2014","CUGES-LES-PINS (13)","Tous secteurs","Toutes énergies","conso","8471.9","tep"
"2014","CURBANS (04)","Tous secteurs","Toutes énergies","conso","598.6","tep"
"2014","CUREL (04)","Tous secteurs","Toutes énergies","conso","152.0","tep"
"2014","DALUIS (06)","Tous secteurs","Toutes énergies","conso","953.4","tep"
"2014","DAUPHIN (04)","Tous secteurs","Toutes énergies","conso","1444.7","tep"
"2014","DEMANDOLX (04)","Tous secteurs","Toutes énergies","conso","172.6","tep"
"2014","DEVOLUY (05)","Tous secteurs","Toutes énergies","conso","7063.9","tep"
"2014","DÉVOLUY (05)","Tous secteurs","Toutes énergies","conso","7063.9","tep"
"2014","DIGNE-LES-BAINS (04)","Tous secteurs","Toutes énergies","conso","27118.0","tep"
"2014","DRAGUIGNAN (83)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","DRAGUIGNAN (83)","Tous secteurs","Toutes énergies","conso","43388.3","tep"
"2014","DRAIX (04)","Tous secteurs","Toutes énergies","conso","63.4","tep"
"2014","DRAP (06)","Tous secteurs","Toutes énergies","conso","4322.1","tep"
"2014","DURANUS (06)","Tous secteurs","Toutes énergies","conso","668.3","tep"
"2014","ÉGUILLES (13)","Tous secteurs","Toutes énergies","conso","11588.6","tep"
"2014","EMBRUN (05)","Tous secteurs","Toutes énergies","conso","9899.0","tep"
"2014","ENCHASTRAYES (04)","Tous secteurs","Toutes énergies","conso","2188.8","tep"
"2014","ENSUÈS-LA-REDONNE (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","ENSUÈS-LA-REDONNE (13)","Tous secteurs","Toutes énergies","conso","12213.6","tep"
"2014","ENTRAGES (04)","Tous secteurs","Toutes énergies","conso","523.9","tep"
"2014","ENTRAIGUES-SUR-LA-SORGUE (84)","Tous secteurs","Toutes énergies","conso","17657.9","tep"
"2014","ENTRAUNES (06)","Tous secteurs","Toutes énergies","conso","329.7","tep"
"2014","ENTRECASTEAUX (83)","Tous secteurs","Toutes énergies","conso","1702.2","tep"
"2014","ENTRECHAUX (84)","Tous secteurs","Toutes énergies","conso","1097.9","tep"
"2014","ENTREPIERRES (04)","Tous secteurs","Toutes énergies","conso","1507.6","tep"
"2014","ENTREVAUX (04)","Tous secteurs","Toutes énergies","conso","1230.0","tep"
"2014","ENTREVENNES (04)","Tous secteurs","Toutes énergies","conso","225.0","tep"
"2014","ÉOURRES (05)","Tous secteurs","Toutes énergies","conso","165.2","tep"
"2014","ESCRAGNOLLES (06)","Tous secteurs","Toutes énergies","conso","2416.0","tep"
"2014","ESPARRON (05)","Tous secteurs","Toutes énergies","conso","462.4","tep"
"2014","ESPARRON (83)","Tous secteurs","Toutes énergies","conso","438.1","tep"
"2014","ESPARRON-DE-VERDON (04)","Tous secteurs","Toutes énergies","conso","684.5","tep"
"2014","ESPINASSES (05)","Tous secteurs","Toutes énergies","conso","845.9","tep"
"2014","ESTOUBLON (04)","Tous secteurs","Toutes énergies","conso","554.6","tep"
"2014","ÉTOILE-SAINT-CYRICE (05)","Tous secteurs","Toutes énergies","conso","109.7","tep"
"2014","ÉVENOS (83)","Tous secteurs","Toutes énergies","conso","5545.6","tep"
"2014","EYGALIÈRES (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","EYGALIÈRES (13)","Tous secteurs","Toutes énergies","conso","4877.6","tep"
"2014","EYGLIERS (05)","Tous secteurs","Toutes énergies","conso","1705.8","tep"
"2014","EYGUIÈRES (13)","Tous secteurs","Toutes énergies","conso","7996.7","tep"
"2014","EYRAGUES (13)","Tous secteurs","Toutes énergies","conso","5307.5","tep"
"2014","ÈZE (06)","Tous secteurs","Toutes énergies","conso","11287.8","tep"
"2014","FALICON (06)","Tous secteurs","Toutes énergies","conso","2395.3","tep"
"2014","FAUCON (84)","Tous secteurs","Toutes énergies","conso","606.1","tep"
"2014","FAUCON-DE-BARCELONNETTE (04)","Tous secteurs","Toutes énergies","conso","652.0","tep"
"2014","FAUCON-DU-CAIRE (04)","Tous secteurs","Toutes énergies","conso","107.5","tep"
"2014","FAYENCE (83)","Tous secteurs","Toutes énergies","conso","7291.0","tep"
"2014","FIGANIÈRES (83)","Tous secteurs","Toutes énergies","conso","3516.7","tep"
"2014","FLASSAN (84)","Tous secteurs","Toutes énergies","conso","602.4","tep"
"2014","FLASSANS-SUR-ISSOLE (83)","Tous secteurs","Toutes énergies","conso","6453.0","tep"
"2014","FLAYOSC (83)","Tous secteurs","Toutes énergies","conso","5562.2","tep"
"2014","FONTAINE-DE-VAUCLUSE (84)","Tous secteurs","Toutes énergies","conso","1328.0","tep"
"2014","FONTAN (06)","Tous secteurs","Toutes énergies","conso","794.0","tep"
"2014","FONTIENNE (04)","Tous secteurs","Toutes énergies","conso","204.5","tep"
"2014","FONTVIEILLE (13)","Tous secteurs","Toutes énergies","conso","4552.6","tep"
"2014","FORCALQUEIRET (83)","Tous secteurs","Toutes énergies","conso","3902.4","tep"
"2014","FORCALQUIER (04)","Tous secteurs","Toutes énergies","conso","5480.2","tep"
"2014","FOREST-SAINT-JULIEN (05)","Tous secteurs","Toutes énergies","conso","786.5","tep"
"2014","FOS-SUR-MER (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","FOS-SUR-MER (13)","Tous secteurs","Toutes énergies","conso","527835.8","tep"
"2014","FOUILLOUSE (05)","Tous secteurs","Toutes énergies","conso","280.5","tep"
"2014","FOX-AMPHOUX (83)","Tous secteurs","Toutes énergies","conso","860.1","tep"
"2014","FREISSINIÈRES (05)","Tous secteurs","Toutes énergies","conso","431.6","tep"
"2014","FRÉJUS (83)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","FRÉJUS (83)","Tous secteurs","Toutes énergies","conso","85476.5","tep"
"2014","FURMEYER (05)","Tous secteurs","Toutes énergies","conso","231.9","tep"
"2014","FUVEAU (13)","Tous secteurs","Toutes énergies","conso","21172.1","tep"
"2014","GANAGOBIE (04)","Tous secteurs","Toutes énergies","conso","2956.6","tep"
"2014","GAP (05)","Tous secteurs","Toutes énergies","conso","62359.3","tep"
"2014","GARDANNE (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","GARDANNE (13)","Tous secteurs","Toutes énergies","conso","44126.2","tep"
"2014","GARDE-COLOMBES (05)","Tous secteurs","Toutes énergies","conso","1885.4","tep"
"2014","GARÉOULT (83)","Tous secteurs","Toutes énergies","conso","4959.3","tep"
"2014","GARGAS (84)","Tous secteurs","Toutes énergies","conso","3135.6","tep"
"2014","GARS (06)","Tous secteurs","Toutes énergies","conso","77.1","tep"
"2014","GASSIN (83)","Tous secteurs","Toutes énergies","conso","10884.0","tep"
"2014","GATTIÈRES (06)","Tous secteurs","Toutes énergies","conso","8482.6","tep"
"2014","GÉMENOS (13)","Tous secteurs","Toutes énergies","conso","16266.4","tep"
"2014","GIGNAC (84)","Tous secteurs","Toutes énergies","conso","310.3","tep"
"2014","GIGNAC-LA-NERTHE (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","GIGNAC-LA-NERTHE (13)","Tous secteurs","Toutes énergies","conso","15659.2","tep"
"2014","GIGONDAS (84)","Tous secteurs","Toutes énergies","conso","1404.7","tep"
"2014","GIGORS (04)","Tous secteurs","Toutes énergies","conso","119.2","tep"
"2014","GILETTE (06)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","GILETTE (06)","Tous secteurs","Toutes énergies","conso","4468.9","tep"
"2014","GINASSERVIS (83)","Tous secteurs","Toutes énergies","conso","2714.3","tep"
"2014","GONFARON (83)","Tous secteurs","Toutes énergies","conso","7568.9","tep"
"2014","GORBIO (06)","Tous secteurs","Toutes énergies","conso","5003.8","tep"
"2014","GORDES (84)","Tous secteurs","Toutes énergies","conso","4690.0","tep"
"2014","GOULT (84)","Tous secteurs","Toutes énergies","conso","3380.4","tep"
"2014","GOURDON (06)","Tous secteurs","Toutes énergies","conso","913.7","tep"
"2014","GRAMBOIS (84)","Tous secteurs","Toutes énergies","conso","1865.4","tep"
"2014","GRANS (13)","Tous secteurs","Toutes énergies","conso","14992.5","tep"
"2014","GRASSE (06)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","GRASSE (06)","Tous secteurs","Toutes énergies","conso","82984.8","tep"
"2014","GRAVESON (13)","Tous secteurs","Toutes énergies","conso","6441.3","tep"
"2014","GRÉASQUE (13)","Tous secteurs","Toutes énergies","conso","3925.4","tep"
"2014","GRÉOLIÈRES (06)","Tous secteurs","Toutes énergies","conso","1667.5","tep"
"2014","GRÉOUX-LES-BAINS (04)","Tous secteurs","Toutes énergies","conso","6933.4","tep"
"2014","GRILLON (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","GRILLON (84)","Tous secteurs","Toutes énergies","conso","2235.0","tep"
"2014","GRIMAUD (83)","Tous secteurs","Toutes énergies","conso","16103.3","tep"
"2014","GUILLAUMES (06)","Tous secteurs","Toutes énergies","conso","2252.0","tep"
"2014","GUILLESTRE (05)","Tous secteurs","Toutes énergies","conso","5125.2","tep"
"2014","HAUTES-DUYES (04)","Tous secteurs","Toutes énergies","conso","110.6","tep"
"2014","HYÈRES (83)","Tous secteurs","Toutes énergies","conso","81478.7","tep"
"2014","ILONSE (06)","Tous secteurs","Toutes énergies","conso","723.4","tep"
"2014","ISOLA (06)","Tous secteurs","Toutes énergies","conso","5733.0","tep"
"2014","ISTRES (13)","Tous secteurs","Toutes énergies","conso","51212.9","tep"
"2014","JARJAYES (05)","Tous secteurs","Toutes énergies","conso","2189.7","tep"
"2014","JAUSIERS (04)","Tous secteurs","Toutes énergies","conso","1764.3","tep"
"2014","JONQUERETTES (84)","Tous secteurs","Toutes énergies","conso","1211.1","tep"
"2014","JONQUIÈRES (84)","Tous secteurs","Toutes énergies","conso","5398.4","tep"
"2014","JOUCAS (84)","Tous secteurs","Toutes énergies","conso","542.3","tep"
"2014","JOUQUES (13)","Tous secteurs","Toutes énergies","conso","11338.9","tep"
"2014","LA BARBEN (13)","Tous secteurs","Toutes énergies","conso","1913.0","tep"
"2014","LA BASTIDE (83)","Tous secteurs","Toutes énergies","conso","423.0","tep"
"2014","LA BASTIDE-DES-JOURDANS (84)","Tous secteurs","Toutes énergies","conso","1445.8","tep"
"2014","LA BASTIDONNE (84)","Tous secteurs","Toutes énergies","conso","1062.1","tep"
"2014","LA BÂTIE-MONTSALÉON (05)","Tous secteurs","Toutes énergies","conso","1324.3","tep"
"2014","LA BÂTIE-NEUVE (05)","Tous secteurs","Toutes énergies","conso","5730.4","tep"
"2014","LA BÂTIE-VIEILLE (05)","Tous secteurs","Toutes énergies","conso","346.6","tep"
"2014","LA BEAUME (05)","Tous secteurs","Toutes énergies","conso","678.0","tep"
"2014","LA BOLLÈNE-VÉSUBIE (06)","Tous secteurs","Toutes énergies","conso","1251.1","tep"
"2014","LA BOUILLADISSE (13)","Tous secteurs","Toutes énergies","conso","7421.3","tep"
"2014","LA BRIGUE (06)","Tous secteurs","Toutes énergies","conso","951.4","tep"
"2014","LA BRILLANNE (04)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","LA BRILLANNE (04)","Tous secteurs","Toutes énergies","conso","4138.1","tep"
"2014","LA CADIÈRE-D'AZUR (83)","Tous secteurs","Toutes énergies","conso","17582.0","tep"
"2014","LA CELLE (83)","Tous secteurs","Toutes énergies","conso","2418.8","tep"
"2014","LA CHAPELLE-EN-VALGAUDÉMAR (05)","Tous secteurs","Toutes énergies","conso","427.5","tep"
"2014","LA CIOTAT (13)","Tous secteurs","Toutes énergies","conso","52746.9","tep"
"2014","LA COLLE-SUR-LOUP (06)","Tous secteurs","Toutes énergies","conso","8702.8","tep"
"2014","LA CONDAMINE-CHÂTELARD (04)","Tous secteurs","Toutes énergies","conso","606.5","tep"
"2014","LACOSTE (84)","Tous secteurs","Toutes énergies","conso","704.5","tep"
"2014","LA CRAU (83)","Tous secteurs","Toutes énergies","conso","23215.5","tep"
"2014","LA CROIX-SUR-ROUDOULE (06)","Tous secteurs","Toutes énergies","conso","92.3","tep"
"2014","LA CROIX-VALMER (83)","Tous secteurs","Toutes énergies","conso","5353.6","tep"
"2014","LA DESTROUSSE (13)","Tous secteurs","Toutes énergies","conso","4624.6","tep"
"2014","LAFARE (84)","Tous secteurs","Toutes énergies","conso","187.5","tep"
"2014","LA FARE-EN-CHAMPSAUR (05)","Tous secteurs","Toutes énergies","conso","1031.3","tep"
"2014","LA FARE-LES-OLIVIERS (13)","Tous secteurs","Toutes énergies","conso","17595.3","tep"
"2014","LA FARLÈDE (83)","Tous secteurs","Toutes énergies","conso","19972.6","tep"
"2014","LA FAURIE (05)","Tous secteurs","Toutes énergies","conso","907.5","tep"
"2014","LA FREISSINOUSE (05)","Tous secteurs","Toutes énergies","conso","1630.8","tep"
"2014","LA GARDE (04)","Tous secteurs","Toutes énergies","conso","276.2","tep"
"2014","LA GARDE (83)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","LA GARDE (83)","Tous secteurs","Toutes énergies","conso","48703.2","tep"
"2014","LAGARDE-D'APT (84)","Tous secteurs","Toutes énergies","conso","177.4","tep"
"2014","LA GARDE-FREINET (83)","Tous secteurs","Toutes énergies","conso","3640.3","tep"
"2014","LAGARDE-PARÉOL (84)","Tous secteurs","Toutes énergies","conso","334.8","tep"
"2014","LA GAUDE (06)","Tous secteurs","Toutes énergies","conso","14039.0","tep"
"2014","LAGNES (84)","Tous secteurs","Toutes énergies","conso","2891.1","tep"
"2014","LA GRAVE (05)","Tous secteurs","Toutes énergies","conso","1952.0","tep"
"2014","LA HAUTE-BEAUME (05)","Tous secteurs","Toutes énergies","conso","85.4","tep"
"2014","LA JAVIE (04)","Tous secteurs","Toutes énergies","conso","513.1","tep"
"2014","LA LONDE-LES-MAURES (83)","Tous secteurs","Toutes énergies","conso","19490.7","tep"
"2014","LAMANON (13)","Tous secteurs","Toutes énergies","conso","17091.5","tep"
"2014","LA MARTRE (83)","Tous secteurs","Toutes énergies","conso","519.5","tep"
"2014","LAMBESC (13)","Tous secteurs","Toutes énergies","conso","11491.9","tep"
"2014","LAMBRUISSE (04)","Tous secteurs","Toutes énergies","conso","130.5","tep"
"2014","LA MÔLE (83)","Tous secteurs","Toutes énergies","conso","2568.5","tep"
"2014","LA MOTTE (83)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2014","LA MOTTE (83)","Tous secteurs","Toutes énergies","conso","5848.7","tep"
"2014","LA MOTTE-D'AIGUES (84)","Tous secteurs","Toutes énergies","conso","1160.2","tep"
"2014","LA MOTTE-DU-CAIRE (04)","Tous secteurs","Toutes énergies","conso","731.8","tep"
"2014","LA MOTTE-DU-RHONE (84)","Tous secteurs","Toutes énergies","conso","2852.8","tep"
"2014","LA MOTTE-EN-CHAMPSAUR (05)","Tous secteurs","Toutes énergies","conso","258.8","tep"
"2014","LA MURE-ARGENS (04)","Tous secteurs","Toutes énergies","conso","506.9","tep"
"2014","LANÇON-PROVENCE (13)","Tous secteurs","Toutes énergies","conso","47284.5","tep"
"2014","LANTOSQUE (06)","Tous secteurs","Toutes énergies","conso","1992.8","tep"
"2014","LAPALUD (84)","Tous secteurs","Toutes énergies","conso","6358.0","tep"
"2014","LA PALUD-SUR-VERDON (04)","Tous secteurs","Toutes énergies","conso","1352.3","tep"
"2014","LA PENNE (06)","Tous secteurs","Toutes énergies","conso","770.2","tep"
"2014","LA PENNE-SUR-HUVEAUNE (13)","Tous secteurs","Toutes énergies","conso","7695.2","tep"
"2014","LA PIARRE (05)","Tous secteurs","Toutes énergies","conso","126.0","tep"
"2014","LARAGNE-MONTÉGLIN (05)","Tous secteurs","Toutes énergies","conso","5696.4","tep"
"2014","LARDIER-ET-VALENÇA (05)","Tous secteurs","Toutes énergies","conso","2038.6","tep"
"2014","LARDIERS (04)","Tous secteurs","Toutes énergies","conso","128.4","tep"
"2014","L' ARGENTIÈRE-LA-BESSÉE (05)","Tous secteurs","Toutes énergies","conso","3722.2","tep"
"2014","LA ROBINE-SUR-GALABRE (04)","Tous secteurs","Toutes énergies","conso","518.9","tep"
"2014","LA ROCHE-DE-RAME (05)","Tous secteurs","Toutes énergies","conso","2140.8","tep"
